time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging
2026-07-24T13:04:05.000Z,32.640659641474485,-16.92407101392746,102.0,26.020409,359.7,1.75,13,gps,1.6,2.8,3.2,38.9,,,,73,,1784898245000,2026-07-24T14:04:05.000+01:00,3288.254032335738,1784896547575,Default Profile,false
2026-07-24T13:04:11.000Z,32.6407556142658,-16.924034217372537,102.0,30.612246,16.4,1.68,13,gps,1.8,3.0,3.6,38.9,,,,73,,1784898251000,2026-07-24T14:04:11.000+01:00,3299.468117904141,1784896547575,Default Profile,false
2026-07-24T13:04:17.000Z,32.640843875706196,-16.923987111076713,102.0,28.571428,30.1,1.56,17,gps,0.8,1.4,1.6,38.9,,,,73,,1784898257000,2026-07-24T14:04:17.000+01:00,3310.227932929657,1784896547575,Default Profile,false
2026-07-24T13:04:23.000Z,32.64093155041337,-16.92395953461528,103.0,31.632652,36.6,1.64,21,gps,0.6,1.0,1.2,38.9,,,,73,,1784898263000,2026-07-24T14:04:23.000+01:00,3320.3130618270434,1784896547575,Default Profile,false
2026-07-24T13:04:29.000Z,32.641051285900176,-16.923974035307765,104.0,21.428572,359.7,1.7199999,21,gps,0.8,1.2,1.4,38.9,,,,73,,1784898269000,2026-07-24T14:04:29.000+01:00,3333.696092747869,1784896547575,Default Profile,false
2026-07-24T13:04:35.000Z,32.64115714933723,-16.924013262614608,103.0,14.795918,336.8,1.5,24,gps,0.6,1.0,1.2,38.9,,,,73,,1784898275000,2026-07-24T14:04:35.000+01:00,3346.0272933823258,1784896547575,Default Profile,false
2026-07-24T13:04:41.000Z,32.64127026312053,-16.924037653952837,102.0,15.816326,353.9,2.12,24,gps,0.6,1.0,1.2,38.9,,,,73,,1784898281000,2026-07-24T14:04:41.000+01:00,3358.810639522926,1784896547575,Default Profile,false
2026-07-24T13:04:47.000Z,32.641379605047405,-16.92405492067337,102.0,19.387754,2.2,2.1699998,24,gps,0.8,1.4,1.6,38.9,,,,73,,1784898287000,2026-07-24T14:04:47.000+01:00,3371.0759284379346,1784896547575,Default Profile,false
2026-07-24T13:04:53.000Z,32.64150114264339,-16.924033127725124,102.0,17.34694,2.7,2.12,23,gps,0.6,0.8,1.0,38.9,,,,73,,1784898293000,2026-07-24T14:04:53.000+01:00,3384.7434755135278,1784896547575,Default Profile,false
2026-07-24T13:04:59.000Z,32.64162188395858,-16.924031618982553,102.0,23.469387,9.6,2.28,15,gps,1.0,1.4,1.8,38.9,,,,73,,1784898299000,2026-07-24T14:04:59.000+01:00,3398.1700403971,1784896547575,Default Profile,false
2026-07-24T13:05:05.000Z,32.64174233190715,-16.924043856561184,101.0,26.530613,358.3,2.25,17,gps,0.8,1.2,1.4,38.9,,,,73,,1784898305000,2026-07-24T14:05:05.000+01:00,3411.6121672741892,1784896547575,Default Profile,false
2026-07-24T13:05:11.000Z,32.64185003936291,-16.92405433394015,101.0,27.040817,353.1,3.33,18,gps,0.8,1.4,1.6,38.9,,,,73,,1784898311000,2026-07-24T14:05:11.000+01:00,3423.6288017988786,1784896547575,Default Profile,false
2026-07-24T13:05:17.000Z,32.641934864223,-16.924087358638644,100.0,29.081633,359.9,2.06,22,gps,0.6,0.8,1.2,38.9,,,,73,,1784898317000,2026-07-24T14:05:17.000+01:00,3433.554829654195,1784896547575,Default Profile,false
2026-07-24T13:05:23.000Z,32.64201499521732,-16.924104876816273,99.0,21.938776,342.3,1.74,21,gps,0.6,1.0,1.2,38.9,,,,73,,1784898323000,2026-07-24T14:05:23.000+01:00,3442.61471050854,1784896547575,Default Profile,false
2026-07-24T13:05:29.000Z,32.64210359193385,-16.924113174900413,100.0,24.489796,353.8,1.15,22,gps,0.6,1.0,1.2,38.9,,,,73,,1784898329000,2026-07-24T14:05:29.000+01:00,3452.4968074816015,1784896547575,Default Profile,false
2026-07-24T13:05:35.000Z,32.642188291065395,-16.92414578050375,99.0,23.469387,339.9,1.14,22,gps,0.8,1.0,1.4,38.9,,,,73,,1784898335000,2026-07-24T14:05:35.000+01:00,3462.397378275366,1784896547575,Default Profile,false
2026-07-24T13:05:41.000Z,32.64228162355721,-16.92411166615784,100.0,17.34694,17.1,2.02,22,gps,0.8,1.2,1.6,38.9,,,,73,,1784898341000,2026-07-24T14:05:41.000+01:00,3473.2559178934916,1784896547575,Default Profile,false
2026-07-24T13:05:47.000Z,32.64235328882933,-16.92413010634482,99.0,21.428572,303.6,1.5799999,13,gps,1.2,1.8,2.2,38.9,,,,73,,1784898347000,2026-07-24T14:05:47.000+01:00,3481.4096370460943,1784896547575,Default Profile,false
2026-07-24T13:05:56.000Z,32.64246644452214,-16.924115270376205,101.0,14.285714,5.5,1.66,12,gps,1.0,2.0,2.2,38.9,,,,73,,1784898356000,2026-07-24T14:05:56.000+01:00,3494.068425086555,1784896547575,Default Profile,false
2026-07-24T13:06:03.000Z,32.642701137810946,-16.92404762841761,130.0,14.285714,34.7,1.49,21,gps,0.8,1.0,1.4,38.9,,,,73,,1784898363000,2026-07-24T14:06:03.000+01:00,3520.922669065662,1784896547575,Default Profile,false
2026-07-24T13:06:09.000Z,32.64269715640694,-16.923872279003263,106.0,14.795918,21.9,1.09,12,gps,0.8,1.4,1.6,38.9,,,,73,,1784898369000,2026-07-24T14:06:09.000+01:00,3537.346911062111,1784896547575,Default Profile,false
2026-07-24T13:06:15.000Z,32.64274443034083,-16.92378770560026,96.0,12.755102,44.6,1.9699999,9,gps,1.0,1.4,1.8,38.9,,,,73,,1784898375000,2026-07-24T14:06:15.000+01:00,3546.851580771295,1784896547575,Default Profile,false
2026-07-24T13:06:34.000Z,32.64301298651844,-16.92354773171246,87.0,37.7551,23.0,1.86,6,gps,1.6,3.0,3.4,38.9,,,,73,,1784898394000,2026-07-24T14:06:34.000+01:00,3584.2227728817425,1784896547575,Default Profile,false
2026-07-24T13:06:40.000Z,32.64305711723864,-16.923450753092766,95.0,27.040817,39.0,0.59,11,gps,1.0,1.6,2.0,38.9,,,,73,,1784898400000,2026-07-24T14:06:40.000+01:00,3594.544138827744,1784896547575,Default Profile,false
2026-07-24T13:06:46.000Z,32.64307958073914,-16.923343716189265,105.0,26.530613,100.2,2.18,12,gps,1.4,1.4,2.0,38.9,,,,73,,1784898406000,2026-07-24T14:06:46.000+01:00,3604.872733693038,1784896547575,Default Profile,false
2026-07-24T13:06:52.000Z,32.643138128332794,-16.923244055360556,106.0,21.938776,77.5,1.3399999,12,gps,1.4,1.2,1.8,38.9,,,,73,,1784898412000,2026-07-24T14:06:52.000+01:00,3616.250660711063,1784896547575,Default Profile,false
2026-07-24T13:06:58.000Z,32.643158161081374,-16.923193847760558,106.0,22.44898,77.5,1.27,12,gps,1.4,1.4,2.0,38.9,,,,72,,1784898418000,2026-07-24T14:06:58.000+01:00,3621.4527139313004,1784896547575,Default Profile,false
2026-07-24T13:07:04.000Z,32.64321394264698,-16.923108519986272,105.0,29.081633,74.0,0.78,12,gps,1.0,1.2,1.6,38.9,,,,72,,1784898424000,2026-07-24T14:07:04.000+01:00,3631.5671706977764,1784896547575,Default Profile,false
2026-07-24T13:07:10.000Z,32.64324315357953,-16.92305915057659,103.0,23.469387,82.8,1.4699999,12,gps,0.6,1.2,1.4,38.9,,,,72,,1784898430000,2026-07-24T14:07:10.000+01:00,3637.216760873391,1784896547575,Default Profile,false
2026-07-24T13:07:16.000Z,32.643286027014256,-16.922996286302805,102.0,17.857143,71.1,1.61,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898436000,2026-07-24T14:07:16.000+01:00,3644.791249488197,1784896547575,Default Profile,false
2026-07-24T13:07:22.000Z,32.64331687241793,-16.922900145873427,99.0,12.244898,65.7,1.5,23,gps,0.6,0.8,1.0,38.9,,,,72,,1784898442000,2026-07-24T14:07:22.000+01:00,3654.4242737613313,1784896547575,Default Profile,false
2026-07-24T13:07:28.000Z,32.64334109611809,-16.92279914394021,98.0,10.714286,73.0,1.66,23,gps,0.6,0.8,1.0,38.9,,,,72,,1784898448000,2026-07-24T14:07:28.000+01:00,3664.2573100566447,1784896547575,Default Profile,false
2026-07-24T13:07:34.000Z,32.64336209278554,-16.922705518081784,99.0,10.204082,73.8,1.3299999,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898454000,2026-07-24T14:07:34.000+01:00,3673.3291770601018,1784896547575,Default Profile,false
2026-07-24T13:07:40.000Z,32.643385478295386,-16.92262622527778,98.0,15.306123,72.5,1.92,23,gps,0.6,0.8,1.0,38.9,,,,72,,1784898460000,2026-07-24T14:07:40.000+01:00,3681.1956621539116,1784896547575,Default Profile,false
2026-07-24T13:07:46.000Z,32.64340123627335,-16.922523295506835,98.0,13.77551,70.1,1.8,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898466000,2026-07-24T14:07:46.000+01:00,3690.9910748693105,1784896547575,Default Profile,false
2026-07-24T13:07:52.000Z,32.64340416993946,-16.922404943034053,98.0,17.857143,108.3,0.97999996,23,gps,0.8,1.2,1.4,38.9,,,,72,,1784898472000,2026-07-24T14:07:52.000+01:00,3702.0773383685987,1784896547575,Default Profile,false
2026-07-24T13:07:58.000Z,32.64338887296617,-16.92233009263873,98.0,12.244898,79.3,1.36,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898478000,2026-07-24T14:07:58.000+01:00,3709.289117662715,1784896547575,Default Profile,false
2026-07-24T13:08:04.000Z,32.64342986047268,-16.922243842855096,98.0,19.387754,52.3,1.9499999,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898484000,2026-07-24T14:08:04.000+01:00,3718.5620862088967,1784896547575,Default Profile,false
2026-07-24T13:08:10.000Z,32.64347822405398,-16.922148456797004,98.0,13.265306,50.4,1.6999999,23,gps,0.8,1.0,1.4,38.9,,,,72,,1784898490000,2026-07-24T14:08:10.000+01:00,3728.9872923610487,1784896547575,Default Profile,false
2026-07-24T13:08:16.000Z,32.64351707417518,-16.92205734550953,99.0,23.469387,47.9,1.0799999,23,gps,1.0,1.0,1.4,38.9,,,,72,,1784898496000,2026-07-24T14:08:16.000+01:00,3738.5495609214117,1784896547575,Default Profile,false
2026-07-24T13:08:22.000Z,32.6435411721468,-16.92197285592556,99.0,17.34694,76.3,1.4499999,23,gps,0.8,1.2,1.6,38.9,,,,72,,1784898502000,2026-07-24T14:08:22.000+01:00,3746.9018910370114,1784896547575,Default Profile,false
2026-07-24T13:08:28.000Z,32.64355579856783,-16.921829106286168,98.0,15.816326,61.0,2.34,23,gps,1.0,1.6,1.8,38.9,,,,72,,1784898508000,2026-07-24T14:08:28.000+01:00,3760.459201942637,1784896547575,Default Profile,false
2026-07-24T13:08:34.000Z,32.64356309082359,-16.921723410487175,97.0,6.632653,74.9,1.86,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898514000,2026-07-24T14:08:34.000+01:00,3770.3887539236616,1784896547575,Default Profile,false
2026-07-24T13:08:40.000Z,32.643606550991535,-16.921594077721238,97.0,4.591837,56.3,1.81,23,gps,0.6,0.8,1.0,38.9,,,,72,,1784898520000,2026-07-24T14:08:40.000+01:00,3783.426942823743,1784896547575,Default Profile,false
2026-07-24T13:08:46.000Z,32.6436418807134,-16.921495674178004,97.0,11.734694,70.2,1.75,21,gps,0.6,1.0,1.4,38.9,,,,72,,1784898526000,2026-07-24T14:08:46.000+01:00,3793.443102596563,1784896547575,Default Profile,false
2026-07-24T13:08:52.000Z,32.64366191346198,-16.921390732750297,97.0,12.244898,66.8,1.28,21,gps,0.8,1.0,1.4,38.9,,,,72,,1784898532000,2026-07-24T14:08:52.000+01:00,3803.5181816273794,1784896547575,Default Profile,false
2026-07-24T13:08:58.000Z,32.64370889402926,-16.921296268701553,97.0,14.795918,47.6,1.1999999,15,gps,0.8,1.4,1.8,38.9,,,,72,,1784898538000,2026-07-24T14:08:58.000+01:00,3813.7904533986048,1784896547575,Default Profile,false
2026-07-24T13:09:11.000Z,32.64377209357917,-16.921222507953644,113.0,39.795918,44.7,1.26,10,gps,1.0,1.4,1.8,38.9,,,,72,,1784898551000,2026-07-24T14:09:11.000+01:00,3823.643466447287,1784896547575,Default Profile,false
2026-07-24T13:09:37.000Z,32.6438562059775,-16.920702075585723,98.0,38.77551,65.5,1.18,14,gps,1.4,1.6,2.0,38.9,,,,72,,1784898577000,2026-07-24T14:09:37.000+01:00,3873.261329383363,1784896547575,Default Profile,false
2026-07-24T13:09:45.000Z,32.64383973553777,-16.920532174408436,83.0,18.87755,22.0,1.2099999,12,gps,,,,38.9,,,,72,,1784898585000,2026-07-24T14:09:45.000+01:00,3889.274347546038,1784896547575,Default Profile,false
2026-07-24T13:09:53.000Z,32.643928080797195,-16.920406613498926,131.0,23.469387,79.5,1.12,12,gps,,,,38.9,,,,72,,1784898593000,2026-07-24T14:09:53.000+01:00,3904.594706567155,1784896547575,Default Profile,false
2026-07-24T13:10:14.000Z,32.644181633368134,-16.920181643217802,116.0,38.265305,51.7,1.31,17,gps,1.0,1.6,2.0,38.9,,,,72,,1784898614000,2026-07-24T14:10:14.000+01:00,3939.788200727077,1784896547575,Default Profile,false
2026-07-24T13:10:34.000Z,32.64422253705561,-16.919723320752382,115.0,36.734695,50.2,1.0,8,gps,1.4,2.4,2.8,38.9,,,,72,,1784898634000,2026-07-24T14:10:34.000+01:00,3982.941379384573,1784896547575,Default Profile,false
2026-07-24T13:10:42.000Z,32.644195379689336,-16.91964654251933,94.0,19.387754,60.7,0.64,14,gps,,,,38.9,,,,72,,1784898642000,2026-07-24T14:10:42.000+01:00,3990.738636940672,1784896547575,Default Profile,false
2026-07-24T13:10:50.000Z,32.64433020260185,-16.919464990496635,130.0,18.367348,32.6,0.83,8,gps,0.8,1.4,1.6,38.9,,,,72,,1784898650000,2026-07-24T14:10:50.000+01:00,4013.4037177659857,1784896547575,Default Profile,false
2026-07-24T13:11:03.000Z,32.64443594031036,-16.919116219505668,101.0,25.0,38.1,0.69,9,gps,1.2,2.0,2.4,38.9,,,,72,,1784898663000,2026-07-24T14:11:03.000+01:00,4048.111291000134,1784896547575,Default Profile,false
2026-07-24T13:11:09.000Z,32.64461388811469,-16.919036339968443,118.0,15.816326,86.2,0.96999997,31,gps,0.4,0.6,0.8,38.9,,,,72,,1784898669000,2026-07-24T14:11:09.000+01:00,4069.2644989825562,1784896547575,Default Profile,false
2026-07-24T13:11:15.000Z,32.64459536410868,-16.918928464874625,113.0,12.755102,123.1,1.24,11,gps,0.8,1.2,1.4,38.9,,,,72,,1784898675000,2026-07-24T14:11:15.000+01:00,4079.5727060863046,1784896547575,Default Profile,false
2026-07-24T13:11:21.000Z,32.6446184143424,-16.91883928142488,123.0,16.836735,56.7,1.2099999,9,gps,1.0,1.6,1.8,38.9,,,,72,,1784898681000,2026-07-24T14:11:21.000+01:00,4088.3074404822232,1784896547575,Default Profile,false
2026-07-24T13:11:27.000Z,32.64465106185526,-16.918750097975135,131.0,14.795918,56.2,1.62,10,gps,0.8,1.2,1.6,39.0,,,,72,,1784898687000,2026-07-24T14:11:27.000+01:00,4097.41265025808,1784896547575,Default Profile,false
2026-07-24T13:11:33.000Z,32.64463534578681,-16.918648006394506,130.0,17.857143,85.2,1.28,10,gps,0.8,1.2,1.4,38.9,,,,72,,1784898693000,2026-07-24T14:11:33.000+01:00,4107.129887768874,1784896547575,Default Profile,false
2026-07-24T13:11:39.000Z,32.644657851196826,-16.91846888512373,125.0,19.387754,78.8,1.7099999,9,gps,0.8,1.2,1.6,38.9,,,,72,,1784898699000,2026-07-24T14:11:39.000+01:00,4124.086638332092,1784896547575,Default Profile,false
2026-07-24T13:11:45.000Z,32.644605464302,-16.91838833503425,120.0,31.12245,143.6,0.78999996,9,gps,0.8,1.2,1.6,38.9,,,,72,,1784898705000,2026-07-24T14:11:45.000+01:00,4133.616195667746,1784896547575,Default Profile,false
2026-07-24T13:11:51.000Z,32.64459469355643,-16.91830527037382,117.0,27.55102,90.4,1.17,25,gps,0.4,0.8,1.0,38.9,,,,72,,1784898711000,2026-07-24T14:11:51.000+01:00,4141.485195358458,1784896547575,Default Profile,false
2026-07-24T13:11:57.000Z,32.64464900828898,-16.91819773055613,115.0,22.44898,66.7,1.1999999,20,gps,0.8,1.0,1.4,38.9,,,,72,,1784898717000,2026-07-24T14:11:57.000+01:00,4153.226537042758,1784896547575,Default Profile,false
2026-07-24T13:12:03.000Z,32.644683667458594,-16.91812447272241,114.0,22.44898,76.6,0.78,23,gps,0.6,1.0,1.2,38.9,,,,72,,1784898723000,2026-07-24T14:12:03.000+01:00,4161.094199074242,1784896547575,Default Profile,false
2026-07-24T13:12:09.000Z,32.64469259418547,-16.918049287050962,113.0,12.244898,80.2,1.61,22,gps,0.6,0.8,1.0,39.0,,,,72,,1784898729000,2026-07-24T14:12:09.000+01:00,4168.203445168127,1784896547575,Default Profile,false
2026-07-24T13:12:15.000Z,32.64472276903689,-16.917953733354807,113.0,13.77551,95.6,0.95,22,gps,0.6,1.0,1.0,38.9,,,,72,,1784898735000,2026-07-24T14:12:15.000+01:00,4177.7585849380575,1784896547575,Default Profile,false
2026-07-24T13:12:21.000Z,32.644806168973446,-16.91784099675715,112.0,15.816326,61.4,1.7099999,22,gps,2.2,1.8,2.8,38.9,,,,72,,1784898741000,2026-07-24T14:12:21.000+01:00,4191.8091645810955,1784896547575,Default Profile,false
2026-07-24T13:12:27.000Z,32.64489199966192,-16.917718620970845,112.0,21.428572,43.9,2.09,13,gps,1.8,1.6,2.4,38.9,,,,72,,1784898747000,2026-07-24T14:12:27.000+01:00,4206.721312390511,1784896547575,Default Profile,false
2026-07-24T13:12:33.000Z,32.64491924084723,-16.91754343919456,111.0,18.87755,87.1,1.9,22,gps,0.6,0.8,1.0,38.9,,,,72,,1784898753000,2026-07-24T14:12:33.000+01:00,4223.400839608719,1784896547575,Default Profile,false
2026-07-24T13:12:39.000Z,32.644944093190134,-16.917425924912095,109.0,22.44898,78.7,2.11,20,gps,0.6,1.0,1.2,38.9,,,,72,,1784898759000,2026-07-24T14:12:39.000+01:00,4234.745361042597,1784896547575,Default Profile,false
2026-07-24T13:12:45.000Z,32.64497384894639,-16.917293407022953,108.0,22.44898,74.4,1.8499999,16,gps,0.8,1.2,1.4,38.9,,,,72,,1784898765000,2026-07-24T14:12:45.000+01:00,4247.586514030136,1784896547575,Default Profile,false
2026-07-24T13:12:51.000Z,32.6449915766716,-16.91722434014082,106.0,21.938776,79.7,1.31,21,gps,0.6,1.0,1.2,38.9,,,,72,,1784898771000,2026-07-24T14:12:51.000+01:00,4254.3469742107545,1784896547575,Default Profile,false
2026-07-24T13:12:57.000Z,32.6450106035918,-16.91710213199258,106.0,21.428572,88.4,1.16,21,gps,0.6,1.0,1.2,39.0,,,,72,,1784898777000,2026-07-24T14:12:57.000+01:00,4265.983198072999,1784896547575,Default Profile,false
2026-07-24T13:13:03.000Z,32.64501860830933,-16.916984198614955,104.0,14.795918,87.5,1.9,18,gps,0.8,1.2,1.4,39.0,,,,72,,1784898783000,2026-07-24T14:13:03.000+01:00,4277.06103813908,1784896547575,Default Profile,false
2026-07-24T13:13:09.000Z,32.64503512065858,-16.91686131991446,102.0,13.77551,83.2,1.9,23,gps,0.6,1.0,1.2,39.0,,,,72,,1784898789000,2026-07-24T14:13:09.000+01:00,4288.711677198692,1784896547575,Default Profile,false
2026-07-24T13:13:15.000Z,32.64512380119413,-16.916802478954196,102.0,12.755102,9.1,1.35,23,gps,0.6,0.8,1.2,39.0,,,,72,,1784898795000,2026-07-24T14:13:15.000+01:00,4300.007143738435,1784896547575,Default Profile,false
2026-07-24T13:13:21.000Z,32.64515879563987,-16.916690999642015,100.0,14.285714,77.1,1.8399999,24,gps,0.6,0.8,1.0,38.9,,,,72,,1784898801000,2026-07-24T14:13:21.000+01:00,4311.146598727014,1784896547575,Default Profile,false
2026-07-24T13:13:27.000Z,32.64519563410431,-16.91656518727541,99.0,13.265306,77.9,2.35,21,gps,0.6,1.0,1.2,38.9,,,,72,,1784898807000,2026-07-24T14:13:27.000+01:00,4323.618196977119,1784896547575,Default Profile,false
2026-07-24T13:13:33.000Z,32.645221701823175,-16.91647181287408,99.0,16.836735,82.7,1.5799999,21,gps,0.6,1.0,1.2,39.0,,,,72,,1784898813000,2026-07-24T14:13:33.000+01:00,4332.828750732208,1784896547575,Default Profile,false
2026-07-24T13:13:39.000Z,32.645252547226846,-16.916336612775922,100.0,15.816326,79.9,1.1999999,19,gps,0.8,1.2,1.4,38.9,,,,72,,1784898819000,2026-07-24T14:13:39.000+01:00,4345.943843584885,1784896547575,Default Profile,false
2026-07-24T13:13:45.000Z,32.645304473116994,-16.91624809987843,99.0,15.306123,75.8,1.77,20,gps,0.6,1.0,1.2,38.9,,,,72,,1784898825000,2026-07-24T14:13:45.000+01:00,4356.04426569712,1784896547575,Default Profile,false
2026-07-24T13:13:51.000Z,32.645324296317995,-16.916150199249387,98.0,17.34694,85.7,1.5699999,15,gps,0.8,1.2,1.6,38.9,,,,72,,1784898831000,2026-07-24T14:13:51.000+01:00,4365.471909289107,1784896547575,Default Profile,false
2026-07-24T13:13:57.000Z,32.64538049697876,-16.916075432673097,98.0,21.938776,41.2,0.96,15,gps,0.6,1.0,1.4,38.9,,,,71,,1784898837000,2026-07-24T14:13:57.000+01:00,4374.855795140125,1784896547575,Default Profile,false
2026-07-24T13:14:03.000Z,32.64540589414537,-16.915948363021016,96.0,22.959183,87.2,1.87,15,gps,0.6,1.0,1.2,39.0,,,,71,,1784898843000,2026-07-24T14:14:03.000+01:00,4387.083764339771,1784896547575,Default Profile,false
2026-07-24T13:14:09.000Z,32.645441642962396,-16.915837889537215,96.0,23.469387,78.6,1.8299999,16,gps,0.6,1.2,1.4,38.9,,,,71,,1784898849000,2026-07-24T14:14:09.000+01:00,4398.164808980794,1784896547575,Default Profile,false
2026-07-24T13:14:15.000Z,32.645473033189774,-16.915729427710176,95.0,19.897959,64.6,1.03,18,gps,0.6,1.0,1.2,39.0,,,,71,,1784898855000,2026-07-24T14:14:15.000+01:00,4408.903075875846,1784896547575,Default Profile,false
2026-07-24T13:14:21.000Z,32.64553065877408,-16.9156055431813,95.0,18.87755,69.5,1.9399999,17,gps,0.8,1.2,1.4,38.9,,,,71,,1784898861000,2026-07-24T14:14:21.000+01:00,4422.154447542235,1784896547575,Default Profile,false
2026-07-24T13:14:27.000Z,32.64558354858309,-16.915514348074794,95.0,19.897959,67.4,1.79,22,gps,0.6,1.0,1.2,39.0,,,,71,,1784898867000,2026-07-24T14:14:27.000+01:00,4432.522321871151,1784896547575,Default Profile,false
2026-07-24T13:14:33.000Z,32.645624075084925,-16.915413681417704,94.0,18.367348,73.1,1.3199999,21,gps,0.6,1.0,1.2,38.9,,,,71,,1784898873000,2026-07-24T14:14:33.000+01:00,4442.969484544896,1784896547575,Default Profile,false
2026-07-24T13:14:39.000Z,32.645659069530666,-16.91530706360936,93.0,16.836735,72.4,2.04,17,gps,0.6,1.0,1.4,39.0,,,,71,,1784898879000,2026-07-24T14:14:39.000+01:00,4453.683562884792,1784896547575,Default Profile,false
2026-07-24T13:14:45.000Z,32.64568773563951,-16.91517940722406,93.0,21.428572,79.9,1.81,18,gps,0.6,1.2,1.4,38.9,,,,71,,1784898885000,2026-07-24T14:14:45.000+01:00,4466.053593880136,1784896547575,Default Profile,false
2026-07-24T13:14:51.000Z,32.64569892548025,-16.915106819942594,93.0,18.87755,77.8,1.0,18,gps,0.6,1.0,1.2,38.9,,,,71,,1784898891000,2026-07-24T14:14:51.000+01:00,4472.9628011867,1784896547575,Default Profile,false
2026-07-24T13:14:57.000Z,32.645736266858876,-16.91500690765679,91.0,11.734694,75.7,1.55,22,gps,0.6,1.0,1.2,39.0,,,,71,,1784898897000,2026-07-24T14:14:57.000+01:00,4483.197543997558,1784896547575,Default Profile,false
2026-07-24T13:15:03.000Z,32.645796071738005,-16.914892997592688,91.0,16.836735,67.2,1.78,23,gps,0.6,1.0,1.2,39.0,,,,71,,1784898903000,2026-07-24T14:15:03.000+01:00,4495.766144012337,1784896547575,Default Profile,false
2026-07-24T13:15:09.000Z,32.64585432596505,-16.914800629019737,89.0,14.285714,59.1,1.5899999,23,gps,0.6,1.0,1.2,38.9,,,,71,,1784898909000,2026-07-24T14:15:09.000+01:00,4506.571354772268,1784896547575,Default Profile,false
2026-07-24T13:15:15.000Z,32.6458724308759,-16.914702309295535,88.0,16.32653,91.9,1.5699999,21,gps,0.6,1.2,1.4,39.0,,,,71,,1784898915000,2026-07-24T14:15:15.000+01:00,4515.994439562124,1784896547575,Default Profile,false
2026-07-24T13:15:21.000Z,32.64590222854167,-16.914618154987693,87.0,17.34694,47.1,0.98999995,20,gps,0.6,1.0,1.2,38.9,,,,71,,1784898921000,2026-07-24T14:15:21.000+01:00,4524.5419906155275,1784896547575,Default Profile,false
2026-07-24T13:15:27.000Z,32.645932361483574,-16.91453207284212,86.0,18.367348,76.6,0.77,20,gps,0.8,1.2,1.4,38.9,,,,71,,1784898927000,2026-07-24T14:15:27.000+01:00,4533.27045073097,1784896547575,Default Profile,false
2026-07-24T13:15:33.000Z,32.64596488326788,-16.914437944069505,84.0,14.795918,90.8,1.41,22,gps,0.6,1.0,1.2,38.9,,,,71,,1784898933000,2026-07-24T14:15:33.000+01:00,4542.796648566115,1784896547575,Default Profile,false
2026-07-24T13:15:39.000Z,32.646002476103604,-16.91433258354664,84.0,15.306123,47.0,1.8399999,19,gps,0.8,1.4,1.6,38.9,,,,71,,1784898939000,2026-07-24T14:15:39.000+01:00,4553.510489403574,1784896547575,Default Profile,false
2026-07-24T13:15:45.000Z,32.64607921242714,-16.914261002093554,82.0,12.244898,49.0,1.37,20,gps,0.6,1.0,1.2,38.9,,,,71,,1784898945000,2026-07-24T14:15:45.000+01:00,4564.360569163314,1784896547575,Default Profile,false
2026-07-24T13:15:51.000Z,32.64611156657338,-16.91417676396668,80.0,14.795918,79.7,1.5699999,17,gps,0.8,1.4,1.6,38.9,,,,71,,1784898951000,2026-07-24T14:15:51.000+01:00,4573.029400419249,1784896547575,Default Profile,false
2026-07-24T13:15:57.000Z,32.64614446554333,-16.914085065945983,80.0,21.938776,58.4,1.5799999,22,gps,0.6,1.0,1.2,38.9,,,,71,,1784898957000,2026-07-24T14:15:57.000+01:00,4582.361792109758,1784896547575,Default Profile,false
2026-07-24T13:16:03.000Z,32.64617501758039,-16.91402530297637,79.0,20.918367,53.6,0.69,22,gps,0.6,1.0,1.2,39.0,,,,71,,1784898963000,2026-07-24T14:16:03.000+01:00,4588.907840705157,1784896547575,Default Profile,false
2026-07-24T13:16:09.000Z,32.6461961818859,-16.913959924131632,79.0,22.959183,76.6,0.90999997,21,gps,0.6,1.0,1.2,38.9,,,,71,,1784898969000,2026-07-24T14:16:09.000+01:00,4595.46593529542,1784896547575,Default Profile,false
2026-07-24T13:16:15.000Z,32.646241025067866,-16.913859341293573,78.0,18.367348,66.5,1.63,20,gps,0.6,1.4,1.6,38.9,,,,71,,1784898975000,2026-07-24T14:16:15.000+01:00,4606.121944424105,1784896547575,Default Profile,false
2026-07-24T13:16:21.000Z,32.64625066425651,-16.91375414840877,76.0,10.714286,97.3,0.94,21,gps,0.6,1.0,1.2,38.9,,,,71,,1784898981000,2026-07-24T14:16:21.000+01:00,4616.029098634566,1784896547575,Default Profile,false
2026-07-24T13:16:27.000Z,32.64628469478339,-16.913666557520628,76.0,13.265306,65.5,1.68,22,gps,0.6,1.0,1.2,38.9,,,,71,,1784898987000,2026-07-24T14:16:27.000+01:00,4625.06096425847,1784896547575,Default Profile,false
